,ID,duration,wav,start,stop,spk_id,present_label
163314,id05212--64IFLLUI1ss--00013_0_300,18.688,/localscratch/voxceleb1/wav/id05212/64IFLLUI1ss/00013.wav,0,48000,id05212,False
94340,id03690--ETi7AA_9ZOQ--00018_300_600,44.544,/localscratch/voxceleb1/wav/id03690/ETi7AA_9ZOQ/00018.wav,48000,96000,id03690,False
92065,id07648--UVzbC0VZIPo--00089_0_300,6.784,/localscratch/voxceleb1/wav/id07648/UVzbC0VZIPo/00089.wav,0,48000,id07648,False
168103,id04017--jtasHWLKWSM--00306_0_300,5.504,/localscratch/voxceleb1/wav/id04017/jtasHWLKWSM/00306.wav,0,48000,id04017,False
125726,id10536--c9SrHQ6iSiU--00005_900_1200,15.0000625,/localscratch/voxceleb1/wav/id10536/c9SrHQ6iSiU/00005.wav,144000,192000,id10536,False
62567,id06336--9TunAQnjiPg--00053_0_300,22.144,/localscratch/voxceleb1/wav/id06336/9TunAQnjiPg/00053.wav,0,48000,id06336,False
219932,id04340--xUcXZfl-ab4--00064_0_300,8.704,/localscratch/voxceleb1/wav/id04340/xUcXZfl-ab4/00064.wav,0,48000,id04340,False
17485,id04417--fYWBnid6J80--00389_0_300,10.944,/localscratch/voxceleb1/wav/id04417/fYWBnid6J80/00389.wav,0,48000,id04417,False
160290,id01796--n4STX62Juuw--00029_0_300,5.824,/localscratch/voxceleb1/wav/id01796/n4STX62Juuw/00029.wav,0,48000,id01796,False
20610,id04198--YqA1zhDQFnY--00255_900_1200,29.376,/localscratch/voxceleb1/wav/id04198/YqA1zhDQFnY/00255.wav,144000,192000,id04198,False
143089,id00459--WfoxeTok_Lc--00207_300_600,10.624,/localscratch/voxceleb1/wav/id00459/WfoxeTok_Lc/00207.wav,48000,96000,id00459,False
209435,id05509--OdaYxtnTiK4--00064_300_600,7.936,/localscratch/voxceleb1/wav/id05509/OdaYxtnTiK4/00064.wav,48000,96000,id05509,False
242621,id05952--_ihXhxmZN3U--00163_600_900,9.024,/localscratch/voxceleb1/wav/id05952/_ihXhxmZN3U/00163.wav,96000,144000,id05952,False
5739,id10262--JVm6b7QviH8--00022_600_900,17.2800625,/localscratch/voxceleb1/wav/id10262/JVm6b7QviH8/00022.wav,96000,144000,id10262,False
34964,id11165--VEG5luYCEHg--00006_300_600,10.4000625,/localscratch/voxceleb1/wav/id11165/VEG5luYCEHg/00006.wav,48000,96000,id11165,False
5745,id03245--L07D5MmCrks--00011_0_300,27.456,/localscratch/voxceleb1/wav/id03245/L07D5MmCrks/00011.wav,0,48000,id03245,False
87278,id06336--fuHFTSCKAS0--00199_0_300,30.528,/localscratch/voxceleb1/wav/id06336/fuHFTSCKAS0/00199.wav,0,48000,id06336,False
50782,id10508--OZxQo0H6O28--00006_0_300,25.2800625,/localscratch/voxceleb1/wav/id10508/OZxQo0H6O28/00006.wav,0,48000,id10508,False
82645,id08885--kT1ffJ_hNQc--00386_300_600,7.424,/localscratch/voxceleb1/wav/id08885/kT1ffJ_hNQc/00386.wav,48000,96000,id08885,False
133277,id07400--U8cRPe3eTMA--00187_600_900,9.728,/localscratch/voxceleb1/wav/id07400/U8cRPe3eTMA/00187.wav,96000,144000,id07400,False
131240,id10582--6MHO1uBy2q4--00004_0_300,7.7600625,/localscratch/voxceleb1/wav/id10582/6MHO1uBy2q4/00004.wav,0,48000,id10582,False
36267,id07714--UdDSTbsWObc--00192_600_900,10.816,/localscratch/voxceleb1/wav/id07714/UdDSTbsWObc/00192.wav,96000,144000,id07714,False
71258,id04961--kUTeW51iHc8--00309_0_300,7.168,/localscratch/voxceleb1/wav/id04961/kUTeW51iHc8/00309.wav,0,48000,id04961,False
43109,id04216--TN_5sdi9pLs--00197_300_600,11.136,/localscratch/voxceleb1/wav/id04216/TN_5sdi9pLs/00197.wav,48000,96000,id04216,False
201784,id03761--4mfaBCYpJAE--00007_600_900,9.408,/localscratch/voxceleb1/wav/id03761/4mfaBCYpJAE/00007.wav,96000,144000,id03761,False
90683,id01676--sle2jEBZE7g--00181_300_600,7.232,/localscratch/voxceleb1/wav/id01676/sle2jEBZE7g/00181.wav,48000,96000,id01676,False
246238,id06505--ggbPuYmqS88--00073_0_300,5.888,/localscratch/voxceleb1/wav/id06505/ggbPuYmqS88/00073.wav,0,48000,id06505,False
183516,id10225--wnyMJdJEa10--00001_300_600,6.7600625,/localscratch/voxceleb1/wav/id10225/wnyMJdJEa10/00001.wav,48000,96000,id10225,False
245426,id08771--GEoRv4vBzZs--00017_0_300,4.224,/localscratch/voxceleb1/wav/id08771/GEoRv4vBzZs/00017.wav,0,48000,id08771,False
27984,id07369--mRWcanEv6W0--00188_300_600,8.64,/localscratch/voxceleb1/wav/id07369/mRWcanEv6W0/00188.wav,48000,96000,id07369,False
37260,id01653--_acI389Kkss--00101_900_1200,12.608,/localscratch/voxceleb1/wav/id01653/_acI389Kkss/00101.wav,144000,192000,id01653,False
37563,id05573--HAXDaD5u85Q--00192_300_600,6.72,/localscratch/voxceleb1/wav/id05573/HAXDaD5u85Q/00192.wav,48000,96000,id05573,False
7880,id08585--zvk9cCQ-VAw--00215_0_300,8.96,/localscratch/voxceleb1/wav/id08585/zvk9cCQ-VAw/00215.wav,0,48000,id08585,False
8779,id05256--WbVz3EOrfxs--00310_300_600,9.536,/localscratch/voxceleb1/wav/id05256/WbVz3EOrfxs/00310.wav,48000,96000,id05256,False
256872,id05506--jciXGBb74Hs--00287_300_600,28.16,/localscratch/voxceleb1/wav/id05506/jciXGBb74Hs/00287.wav,48000,96000,id05506,False
63261,id09005--mGWS5blPdlY--00197_3600_3900,62.08,/localscratch/voxceleb1/wav/id09005/mGWS5blPdlY/00197.wav,576000,624000,id09005,False
28593,id06027--FNX3bQAZJxM--00018_0_300,12.992,/localscratch/voxceleb1/wav/id06027/FNX3bQAZJxM/00018.wav,0,48000,id06027,False
109357,id04782--WWrnijMZuFM--00275_600_900,10.944,/localscratch/voxceleb1/wav/id04782/WWrnijMZuFM/00275.wav,96000,144000,id04782,False
93361,id03733--75cY9JV4zzg--00025_0_300,7.424,/localscratch/voxceleb1/wav/id03733/75cY9JV4zzg/00025.wav,0,48000,id03733,False
191447,id01085--IIgM3l0Ssfo--00008_0_300,4.352,/localscratch/voxceleb1/wav/id01085/IIgM3l0Ssfo/00008.wav,0,48000,id01085,False
77202,id02545--c-tAIymXrh4--00073_300_600,6.656,/localscratch/voxceleb1/wav/id02545/c-tAIymXrh4/00073.wav,48000,96000,id02545,False
169552,id08108--WDVrhZmCyTA--00230_300_600,6.4,/localscratch/voxceleb1/wav/id08108/WDVrhZmCyTA/00230.wav,48000,96000,id08108,False
114255,id10996--iC3frQUkwfw--00006_0_300,5.3600625,/localscratch/voxceleb1/wav/id10996/iC3frQUkwfw/00006.wav,0,48000,id10996,False
209424,id00332--xSmi5B7I1EQ--00470_0_300,19.712,/localscratch/voxceleb1/wav/id00332/xSmi5B7I1EQ/00470.wav,0,48000,id00332,False
91893,id01255--xznEW0yRlfE--00273_0_300,4.544,/localscratch/voxceleb1/wav/id01255/xznEW0yRlfE/00273.wav,0,48000,id01255,False
235744,id10979--AW4p0NiQ2j0--00004_900_1200,12.1600625,/localscratch/voxceleb1/wav/id10979/AW4p0NiQ2j0/00004.wav,144000,192000,id10979,False
78105,id08343--Evqye-S4UvE--00097_300_600,6.656,/localscratch/voxceleb1/wav/id08343/Evqye-S4UvE/00097.wav,48000,96000,id08343,False
196491,id11018--YrWX0QAxIwA--00010_600_900,18.3200625,/localscratch/voxceleb1/wav/id11018/YrWX0QAxIwA/00010.wav,96000,144000,id11018,False
29121,id00103--jQ7Z8j4j2SE--00183_0_300,10.688,/localscratch/voxceleb1/wav/id00103/jQ7Z8j4j2SE/00183.wav,0,48000,id00103,False
146060,id00943--nULMta1Fv4k--00387_600_900,16.576,/localscratch/voxceleb1/wav/id00943/nULMta1Fv4k/00387.wav,96000,144000,id00943,False
34018,id07750--pRmflHQ9apY--00420_0_300,5.248,/localscratch/voxceleb1/wav/id07750/pRmflHQ9apY/00420.wav,0,48000,id07750,False
15018,id07447--jgzCUWAnPj8--00325_300_600,10.048,/localscratch/voxceleb1/wav/id07447/jgzCUWAnPj8/00325.wav,48000,96000,id07447,False
200770,id02979--dHh5dOldIQ8--00230_0_300,22.656,/localscratch/voxceleb1/wav/id02979/dHh5dOldIQ8/00230.wav,0,48000,id02979,False
42560,id03124--fF7ZtuhWrGk--00023_0_300,3.968,/localscratch/voxceleb1/wav/id03124/fF7ZtuhWrGk/00023.wav,0,48000,id03124,False
11006,id00383--Z3w4wgSXxmM--00134_1200_1500,18.624,/localscratch/voxceleb1/wav/id00383/Z3w4wgSXxmM/00134.wav,192000,240000,id00383,False
146447,id04554--t4yqWIBGDzU--00359_0_300,3.968,/localscratch/voxceleb1/wav/id04554/t4yqWIBGDzU/00359.wav,0,48000,id04554,False
170356,id05402--YAzxux2KgcM--00083_0_300,5.312,/localscratch/voxceleb1/wav/id05402/YAzxux2KgcM/00083.wav,0,48000,id05402,False
24153,id10760--AmnA044pclA--00003_300_600,13.1600625,/localscratch/voxceleb1/wav/id10760/AmnA044pclA/00003.wav,48000,96000,id10760,False
120230,id00064--B0mE0zhcMFk--00179_2100_2400,28.288,/localscratch/voxceleb1/wav/id00064/B0mE0zhcMFk/00179.wav,336000,384000,id00064,False
93225,id02119--bBPL20Cok9I--00107_900_1200,13.824,/localscratch/voxceleb1/wav/id02119/bBPL20Cok9I/00107.wav,144000,192000,id02119,False
32431,id05147--mXLMR_fc38Q--00308_0_300,4.928,/localscratch/voxceleb1/wav/id05147/mXLMR_fc38Q/00308.wav,0,48000,id05147,False
223668,id06950--2nJIXKRngIk--00010_300_600,9.408,/localscratch/voxceleb1/wav/id06950/2nJIXKRngIk/00010.wav,48000,96000,id06950,False
128958,id05426--G9fVcrT6RSQ--00042_300_600,16.192,/localscratch/voxceleb1/wav/id05426/G9fVcrT6RSQ/00042.wav,48000,96000,id05426,False
166330,id05093--I952rMYO4Nk--00054_0_300,4.224,/localscratch/voxceleb1/wav/id05093/I952rMYO4Nk/00054.wav,0,48000,id05093,False
237347,id00686--MCssoDvXv0g--00025_0_300,8.576,/localscratch/voxceleb1/wav/id00686/MCssoDvXv0g/00025.wav,0,48000,id00686,False
183245,id02067--JaBi8B4KrJE--00219_900_1200,12.928,/localscratch/voxceleb1/wav/id02067/JaBi8B4KrJE/00219.wav,144000,192000,id02067,False
196867,id08746--6rqa13A0tYc--00040_1200_1500,15.104,/localscratch/voxceleb1/wav/id08746/6rqa13A0tYc/00040.wav,192000,240000,id08746,False
182488,id00592--bwmSpuomv48--00181_300_600,9.344,/localscratch/voxceleb1/wav/id00592/bwmSpuomv48/00181.wav,48000,96000,id00592,False
160742,id05506--WX6Z2xA-Y08--00216_600_900,9.408,/localscratch/voxceleb1/wav/id05506/WX6Z2xA-Y08/00216.wav,96000,144000,id05506,False
14375,id07613--QLnMhmhddcA--00225_600_900,9.984,/localscratch/voxceleb1/wav/id07613/QLnMhmhddcA/00225.wav,96000,144000,id07613,False
119310,id07140--EeZI-prmbLo--00112_0_300,3.968,/localscratch/voxceleb1/wav/id07140/EeZI-prmbLo/00112.wav,0,48000,id07140,False
152728,id08288--JpEzq4CYT0E--00067_2100_2400,39.232,/localscratch/voxceleb1/wav/id08288/JpEzq4CYT0E/00067.wav,336000,384000,id08288,False
247548,id07071--xZKyqP5SyC8--00338_0_300,5.952,/localscratch/voxceleb1/wav/id07071/xZKyqP5SyC8/00338.wav,0,48000,id07071,False
249782,id01932--wR7D0qQ2yTA--00270_0_300,4.736,/localscratch/voxceleb1/wav/id01932/wR7D0qQ2yTA/00270.wav,0,48000,id01932,False
18427,id05198--aVtYJcn2re0--00032_0_300,14.272,/localscratch/voxceleb1/wav/id05198/aVtYJcn2re0/00032.wav,0,48000,id05198,False
191145,id07895--06q7YXM2wdE--00006_0_300,7.424,/localscratch/voxceleb1/wav/id07895/06q7YXM2wdE/00006.wav,0,48000,id07895,False
5430,id02039--tN64q9lqQGs--00416_300_600,12.864,/localscratch/voxceleb1/wav/id02039/tN64q9lqQGs/00416.wav,48000,96000,id02039,False
16614,id00584--bQBCOmzzRGU--00233_0_300,6.016,/localscratch/voxceleb1/wav/id00584/bQBCOmzzRGU/00233.wav,0,48000,id00584,False
110500,id03325--dL6BS58lZdk--00217_300_600,6.848,/localscratch/voxceleb1/wav/id03325/dL6BS58lZdk/00217.wav,48000,96000,id03325,False
130862,id10636--E_jFviAVN2w--00012_600_900,11.4000625,/localscratch/voxceleb1/wav/id10636/E_jFviAVN2w/00012.wav,96000,144000,id10636,False
45735,id04216--jrpT61FdyVE--00294_600_900,9.152,/localscratch/voxceleb1/wav/id04216/jrpT61FdyVE/00294.wav,96000,144000,id04216,False
73198,id10167--TQpK-Q7YPD8--00002_0_300,4.8000625,/localscratch/voxceleb1/wav/id10167/TQpK-Q7YPD8/00002.wav,0,48000,id10167,False
82294,id03743--alhf2z-guLY--00157_0_300,13.312,/localscratch/voxceleb1/wav/id03743/alhf2z-guLY/00157.wav,0,48000,id03743,False
67471,id01209--65EymoKL69Y--00070_300_600,12.16,/localscratch/voxceleb1/wav/id01209/65EymoKL69Y/00070.wav,48000,96000,id01209,False
129350,id07447--qBban5iYjtk--00376_0_300,4.736,/localscratch/voxceleb1/wav/id07447/qBban5iYjtk/00376.wav,0,48000,id07447,False
150402,id05293--YOKsn5SpJUo--00127_900_1200,16.128,/localscratch/voxceleb1/wav/id05293/YOKsn5SpJUo/00127.wav,144000,192000,id05293,False
32112,id07050--c3FgyITfAgg--00291_0_300,3.968,/localscratch/voxceleb1/wav/id07050/c3FgyITfAgg/00291.wav,0,48000,id07050,False
5309,id02821--1Oc0Bwsqy4c--00076_0_300,4.928,/localscratch/voxceleb1/wav/id02821/1Oc0Bwsqy4c/00076.wav,0,48000,id02821,False
180315,id03525--5JujbI0ukSU--00043_0_300,8.064,/localscratch/voxceleb1/wav/id03525/5JujbI0ukSU/00043.wav,0,48000,id03525,False
182684,id05726--hUXLCMrZLDE--00302_300_600,11.584,/localscratch/voxceleb1/wav/id05726/hUXLCMrZLDE/00302.wav,48000,96000,id05726,False
170799,id00715--B06mPjax3R0--00034_0_300,6.208,/localscratch/voxceleb1/wav/id00715/B06mPjax3R0/00034.wav,0,48000,id00715,False
225176,id01718--P-9dRx1hYoI--00084_0_300,4.736,/localscratch/voxceleb1/wav/id01718/P-9dRx1hYoI/00084.wav,0,48000,id01718,False
43504,id04907--c8BoCklx08k--00317_2100_2400,26.816,/localscratch/voxceleb1/wav/id04907/c8BoCklx08k/00317.wav,336000,384000,id04907,False
250262,id06403--sWw81c8GRDY--00278_0_300,5.12,/localscratch/voxceleb1/wav/id06403/sWw81c8GRDY/00278.wav,0,48000,id06403,False
185720,id09147--dMvfqWg49s8--00228_300_600,18.176,/localscratch/voxceleb1/wav/id09147/dMvfqWg49s8/00228.wav,48000,96000,id09147,False
106644,id06015--8jBVU_787kc--00053_300_600,7.68,/localscratch/voxceleb1/wav/id06015/8jBVU_787kc/00053.wav,48000,96000,id06015,False
80681,id00412--TUgqkv2EiQs--00112_600_900,12.096,/localscratch/voxceleb1/wav/id00412/TUgqkv2EiQs/00112.wav,96000,144000,id00412,False
247514,id11211--O77p-6-AqP4--00163_0_300,9.9600625,/localscratch/voxceleb1/wav/id11211/O77p-6-AqP4/00163.wav,0,48000,id11211,False
57098,id01893--XChRmoXdF18--00196_0_300,20.736,/localscratch/voxceleb1/wav/id01893/XChRmoXdF18/00196.wav,0,48000,id01893,False
217403,id00594--x9PAL7rNQB4--00237_0_300,7.872,/localscratch/voxceleb1/wav/id00594/x9PAL7rNQB4/00237.wav,0,48000,id00594,False
220616,id03328--gUpvWhuhggs--00308_0_300,6.336,/localscratch/voxceleb1/wav/id03328/gUpvWhuhggs/00308.wav,0,48000,id03328,False
31280,id11045--JuVKoT5KDxg--00008_600_900,12.7600625,/localscratch/voxceleb1/wav/id11045/JuVKoT5KDxg/00008.wav,96000,144000,id11045,False
122798,id02636--dW0MYhznh5U--00112_300_600,8.384,/localscratch/voxceleb1/wav/id02636/dW0MYhznh5U/00112.wav,48000,96000,id02636,False
256854,id06450--mgAOVpJhm_A--00201_0_300,6.464,/localscratch/voxceleb1/wav/id06450/mgAOVpJhm_A/00201.wav,0,48000,id06450,False
4204,id08730--tgLbLcLFLWU--00270_300_600,19.456,/localscratch/voxceleb1/wav/id08730/tgLbLcLFLWU/00270.wav,48000,96000,id08730,False
123035,id00526--cw3G_R22Rzo--00084_2100_2400,24.128,/localscratch/voxceleb1/wav/id00526/cw3G_R22Rzo/00084.wav,336000,384000,id00526,False
74494,id01406--url_ysTGRq4--00210_0_300,15.552,/localscratch/voxceleb1/wav/id01406/url_ysTGRq4/00210.wav,0,48000,id01406,False
59372,id08243--9T_FhYPXV8g--00061_1200_1500,23.936,/localscratch/voxceleb1/wav/id08243/9T_FhYPXV8g/00061.wav,192000,240000,id08243,False
17570,id00933--1C1ysSw9idA--00007_300_600,6.592,/localscratch/voxceleb1/wav/id00933/1C1ysSw9idA/00007.wav,48000,96000,id00933,False
43995,id02299--zPyMiCN5YU8--00496_0_300,6.528,/localscratch/voxceleb1/wav/id02299/zPyMiCN5YU8/00496.wav,0,48000,id02299,False
93656,id02156--uImvSVf4Li8--00431_0_300,8.384,/localscratch/voxceleb1/wav/id02156/uImvSVf4Li8/00431.wav,0,48000,id02156,False
64813,id10447--3ABi7N0ImkM--00012_1800_2100,26.4400625,/localscratch/voxceleb1/wav/id10447/3ABi7N0ImkM/00012.wav,288000,336000,id10447,False
107163,id00272--FzFTSISOsMg--00090_0_300,9.536,/localscratch/voxceleb1/wav/id00272/FzFTSISOsMg/00090.wav,0,48000,id00272,False
20356,id06813--G4XefkWjKNg--00081_0_300,4.864,/localscratch/voxceleb1/wav/id06813/G4XefkWjKNg/00081.wav,0,48000,id06813,False
222573,id07570--g2fBiTnUU8w--00052_0_300,11.584,/localscratch/voxceleb1/wav/id07570/g2fBiTnUU8w/00052.wav,0,48000,id07570,False
70767,id10647--U1icRwcRd4c--00003_1200_1500,19.7200625,/localscratch/voxceleb1/wav/id10647/U1icRwcRd4c/00003.wav,192000,240000,id10647,False
234336,id00168--wDqA7veCWns--00460_2700_3000,34.624,/localscratch/voxceleb1/wav/id00168/wDqA7veCWns/00460.wav,432000,480000,id00168,False
141627,id10397--G851FCFxEM4--00001_300_600,6.7600625,/localscratch/voxceleb1/wav/id10397/G851FCFxEM4/00001.wav,48000,96000,id10397,False
171890,id03556--Q7obdVRG55M--00074_3000_3300,99.264,/localscratch/voxceleb1/wav/id03556/Q7obdVRG55M/00074.wav,480000,528000,id03556,False
213265,id05137--LAaI5e97HYQ--00097_1200_1500,27.392,/localscratch/voxceleb1/wav/id05137/LAaI5e97HYQ/00097.wav,192000,240000,id05137,False
201512,id10724--DP5gCFoWgGI--00003_900_1200,13.3600625,/localscratch/voxceleb1/wav/id10724/DP5gCFoWgGI/00003.wav,144000,192000,id10724,False
41193,id05737--d7TRp8SBZ7I--00307_900_1200,23.744,/localscratch/voxceleb1/wav/id05737/d7TRp8SBZ7I/00307.wav,144000,192000,id05737,False
233040,id11175--9jq2l0AMcNA--00004_300_600,7.8400625,/localscratch/voxceleb1/wav/id11175/9jq2l0AMcNA/00004.wav,48000,96000,id11175,False
254811,id10083--ntgkeQhp-0c--00053_300_600,13.8800625,/localscratch/voxceleb1/wav/id10083/ntgkeQhp-0c/00053.wav,48000,96000,id10083,False
135233,id07098--PmIa4SDmlQs--00235_0_300,9.984,/localscratch/voxceleb1/wav/id07098/PmIa4SDmlQs/00235.wav,0,48000,id07098,False
134603,id04196--DLKfsYzJ7q4--00024_600_900,13.44,/localscratch/voxceleb1/wav/id04196/DLKfsYzJ7q4/00024.wav,96000,144000,id04196,False
42804,id10747--NyGdKn6TA2U--00012_600_900,10.5600625,/localscratch/voxceleb1/wav/id10747/NyGdKn6TA2U/00012.wav,96000,144000,id10747,False
194466,id01052--lVUmVhauTOE--00100_0_300,4.672,/localscratch/voxceleb1/wav/id01052/lVUmVhauTOE/00100.wav,0,48000,id01052,False
161949,id02739--hB9WLbDvtfc--00416_300_600,7.872,/localscratch/voxceleb1/wav/id02739/hB9WLbDvtfc/00416.wav,48000,96000,id02739,False
172315,id00787--jbmG-UIXziU--00433_300_600,9.728,/localscratch/voxceleb1/wav/id00787/jbmG-UIXziU/00433.wav,48000,96000,id00787,False
201289,id09225--bVbMQhfVH1o--00309_0_300,5.568,/localscratch/voxceleb1/wav/id09225/bVbMQhfVH1o/00309.wav,0,48000,id09225,False
29484,id00355--l35H9t8oP9I--00259_1500_1800,36.096,/localscratch/voxceleb1/wav/id00355/l35H9t8oP9I/00259.wav,240000,288000,id00355,False
2082,id07053--nEjJdxFef6I--00083_300_600,26.688,/localscratch/voxceleb1/wav/id07053/nEjJdxFef6I/00083.wav,48000,96000,id07053,False
4865,id05693--wUcff2dnmyM--00449_600_900,12.608,/localscratch/voxceleb1/wav/id05693/wUcff2dnmyM/00449.wav,96000,144000,id05693,False
202098,id05454--1OFNvZzrN-I--00014_0_300,6.464,/localscratch/voxceleb1/wav/id05454/1OFNvZzrN-I/00014.wav,0,48000,id05454,False
140299,id00149--Arn0SuKtjQI--00123_300_600,7.68,/localscratch/voxceleb1/wav/id00149/Arn0SuKtjQI/00123.wav,48000,96000,id00149,False
196180,id01933--_3bPHjR58gw--00080_0_300,7.744,/localscratch/voxceleb1/wav/id01933/_3bPHjR58gw/00080.wav,0,48000,id01933,False
253438,id03658--BCy1TO12fQQ--00089_600_900,9.216,/localscratch/voxceleb1/wav/id03658/BCy1TO12fQQ/00089.wav,96000,144000,id03658,False
126895,id00257--KH7_EOMAVjY--00080_300_600,6.656,/localscratch/voxceleb1/wav/id00257/KH7_EOMAVjY/00080.wav,48000,96000,id00257,False
20900,id01285--kTxRXySDbVo--00281_2100_2400,24.064,/localscratch/voxceleb1/wav/id01285/kTxRXySDbVo/00281.wav,336000,384000,id01285,False
81389,id10016--o524HaR7jfE--00011_0_300,11.3600625,/localscratch/voxceleb1/wav/id10016/o524HaR7jfE/00011.wav,0,48000,id10016,False
44778,id07735--llitINYspm4--00060_0_300,5.952,/localscratch/voxceleb1/wav/id07735/llitINYspm4/00060.wav,0,48000,id07735,False
139316,id02891--_1I0fJAeZbU--00266_300_600,25.088,/localscratch/voxceleb1/wav/id02891/_1I0fJAeZbU/00266.wav,48000,96000,id02891,False
197726,id01523--ebm3Mv7Kw40--00277_1200_1500,16.256,/localscratch/voxceleb1/wav/id01523/ebm3Mv7Kw40/00277.wav,192000,240000,id01523,False
32259,id04643--SMwN9-tA-Ng--00042_300_600,9.536,/localscratch/voxceleb1/wav/id04643/SMwN9-tA-Ng/00042.wav,48000,96000,id04643,False
115819,id08863--UGU5YHJZlpg--00117_600_900,11.456,/localscratch/voxceleb1/wav/id08863/UGU5YHJZlpg/00117.wav,96000,144000,id08863,False
51029,id01678--FQ2TTN9Z-38--00152_2100_2400,38.848,/localscratch/voxceleb1/wav/id01678/FQ2TTN9Z-38/00152.wav,336000,384000,id01678,False
153429,id05141--FWn2_S-7Avk--00054_2100_2400,29.568,/localscratch/voxceleb1/wav/id05141/FWn2_S-7Avk/00054.wav,336000,384000,id05141,False
232532,id02102--QLZUtaVn-_I--00238_0_300,12.032,/localscratch/voxceleb1/wav/id02102/QLZUtaVn-_I/00238.wav,0,48000,id02102,False
196902,id01691--bJuVBUKLAUU--00115_1200_1500,32.448,/localscratch/voxceleb1/wav/id01691/bJuVBUKLAUU/00115.wav,192000,240000,id01691,False
23774,id10643--0FswKIj5zJc--00003_300_600,15.8800625,/localscratch/voxceleb1/wav/id10643/0FswKIj5zJc/00003.wav,48000,96000,id10643,False
223955,id06394--k7JNy7qATq0--00277_300_600,11.648,/localscratch/voxceleb1/wav/id06394/k7JNy7qATq0/00277.wav,48000,96000,id06394,False
41587,id04534--X0xz4kGIdYA--00285_0_300,17.472,/localscratch/voxceleb1/wav/id04534/X0xz4kGIdYA/00285.wav,0,48000,id04534,False
242867,id05207--qC_oLf-HVnw--00192_0_300,8.704,/localscratch/voxceleb1/wav/id05207/qC_oLf-HVnw/00192.wav,0,48000,id05207,False
43068,id09069--0M8Tpdi6azc--00010_0_300,4.736,/localscratch/voxceleb1/wav/id09069/0M8Tpdi6azc/00010.wav,0,48000,id09069,False
238083,id01199--LOYroq1i5l0--00029_0_300,7.488,/localscratch/voxceleb1/wav/id01199/LOYroq1i5l0/00029.wav,0,48000,id01199,False
222230,id04204--ufoq3TZSf7E--00304_0_300,4.544,/localscratch/voxceleb1/wav/id04204/ufoq3TZSf7E/00304.wav,0,48000,id04204,False
32707,id01766--PrnPAgjqt8c--00047_0_300,13.632,/localscratch/voxceleb1/wav/id01766/PrnPAgjqt8c/00047.wav,0,48000,id01766,False
212587,id10167--7aoyaaDcsCw--00011_0_300,6.8800625,/localscratch/voxceleb1/wav/id10167/7aoyaaDcsCw/00011.wav,0,48000,id10167,False
258174,id06792--6rhik8zHx1A--00076_300_600,12.48,/localscratch/voxceleb1/wav/id06792/6rhik8zHx1A/00076.wav,48000,96000,id06792,False
74547,id03974--lvAmR3EbrU8--00089_0_300,4.096,/localscratch/voxceleb1/wav/id03974/lvAmR3EbrU8/00089.wav,0,48000,id03974,False
211837,id01764--Zr6vkN5rySw--00264_300_600,8.448,/localscratch/voxceleb1/wav/id01764/Zr6vkN5rySw/00264.wav,48000,96000,id01764,False
12768,id11120--e7-WQtSfhZ8--00023_0_300,7.9600625,/localscratch/voxceleb1/wav/id11120/e7-WQtSfhZ8/00023.wav,0,48000,id11120,False
54449,id02023--d7oHp-yY9t0--00131_0_300,15.744,/localscratch/voxceleb1/wav/id02023/d7oHp-yY9t0/00131.wav,0,48000,id02023,False
68960,id01493--nAjwAQjLXZ8--00202_0_300,18.944,/localscratch/voxceleb1/wav/id01493/nAjwAQjLXZ8/00202.wav,0,48000,id01493,False
121946,id00372--g3Gflb0hk0I--00158_300_600,9.216,/localscratch/voxceleb1/wav/id00372/g3Gflb0hk0I/00158.wav,48000,96000,id00372,False
258724,id05480--PajO0Kdnzoo--00091_300_600,20.48,/localscratch/voxceleb1/wav/id05480/PajO0Kdnzoo/00091.wav,48000,96000,id05480,False
